id,modul_id,frage_kurz,alt,neu,confidence
210023,9011,"Worin unterscheidet sich Greedy typischerweise von DP?",schwer,praxis,1.0
210024,9011,"Welche Aussage zu NP-vollständig trifft zu (Entscheidungsprobleme)?",schwer,pruefung,1.0
210025,9011,"Welches Beispiel beschreibt einen Space-Time-Tradeoff?",schwer,pruefung,1.0
210240,null,"Was ist Google Cloud Platform?",mittel,basics,1.0
210241,null,"Was ist Google Compute Engine?",mittel,basics,1.0
210242,null,"Was ist Google App Engine?",mittel,basics,1.0
210243,null,"Was ist Google Kubernetes Engine?",mittel,basics,1.0
210244,null,"Was ist Cloud Functions?",mittel,basics,1.0
210245,null,"Was ist Cloud Run?",mittel,basics,1.0
210246,null,"Was ist Google Cloud Storage?",mittel,basics,1.0
210247,null,"Was sind Storage Classes?",mittel,basics,1.0
210248,null,"Was ist Cloud SQL?",mittel,basics,1.0
210249,null,"Was ist Cloud Spanner?",mittel,basics,1.0
210250,null,"Was ist BigQuery?",mittel,basics,1.0
210251,null,"Was ist Firestore?",mittel,basics,1.0
210252,null,"Was ist Cloud Bigtable?",schwer,basics,1.0
210253,null,"Was ist VPC (Virtual Private Cloud)?",mittel,basics,1.0
210254,null,"Was ist Cloud Load Balancing?",mittel,basics,1.0
210255,null,"Was ist Cloud CDN?",mittel,basics,1.0
210256,null,"Was ist Cloud Interconnect?",schwer,basics,1.0
210257,null,"Was ist Cloud VPN?",mittel,basics,1.0
210258,null,"Was ist IAM (Identity and Access Management)?",mittel,basics,1.0
210259,null,"Was sind Service Accounts?",mittel,basics,1.0
210260,null,"Was ist Cloud Identity?",mittel,basics,1.0
210261,null,"Was ist Cloud KMS?",mittel,basics,1.0
210262,null,"Was ist Security Command Center?",mittel,basics,1.0
210263,null,"Was ist Cloud Armor?",mittel,basics,1.0
210264,null,"Was ist Binary Authorization?",schwer,basics,1.0
210265,null,"Was ist Cloud Monitoring?",mittel,basics,1.0
210266,null,"Was ist Cloud Logging?",mittel,basics,1.0
210267,null,"Was ist Cloud Trace?",mittel,basics,1.0
210268,null,"Was ist Cloud Debugger?",mittel,basics,1.0
210269,null,"Was ist Cloud Profiler?",schwer,basics,1.0
210270,null,"Was ist der Google Cloud Pricing Calculator?",mittel,basics,1.0
210271,null,"Was sind Committed Use Discounts?",mittel,basics,1.0
210272,null,"Was sind Sustained Use Discounts?",mittel,basics,1.0
210273,null,"Was sind Preemptible VMs?",mittel,basics,1.0
210274,null,"Was ist Cloud Billing?",mittel,basics,1.0
210275,null,"Was sind Cost Management Best Practices?",mittel,basics,1.0
210276,null,"Was ist eine GCP Region?",mittel,basics,1.0
210277,null,"Was ist eine Zone?",mittel,basics,1.0
210278,null,"Was ist Multi-Region?",mittel,basics,1.0
210279,null,"Was ist der Unterschied zwischen Region und Multi-Region?",mittel,praxis,1.0
210280,null,"Was ist Cloud Deployment Manager?",mittel,basics,1.0
210281,null,"Was ist Terraform mit GCP?",mittel,basics,1.0
210282,null,"Was ist Anthos?",schwer,basics,1.0
210283,null,"Was ist Hybrid Cloud?",mittel,basics,1.0
210284,null,"Was ist Multi-Cloud?",mittel,basics,1.0
210285,null,"Was ist AI Platform?",mittel,basics,1.0
210286,null,"Was ist AutoML?",mittel,basics,1.0
210287,null,"Was ist Vertex AI?",schwer,basics,1.0
210288,null,"Was ist Cloud Pub/Sub?",mittel,basics,1.0
210289,null,"Was ist Dataflow?",schwer,basics,1.0
210290,null,"Welches AWS-Service ermöglicht die automatische Skalierung von EC2-Instanzen?",mittel,praxis,1.0
210291,null,"Was ist der Hauptvorteil von AWS Lambda?",mittel,basics,1.0
210292,null,"Welches Service bietet verwaltete NoSQL-Datenbanken?",mittel,praxis,1.0
210293,null,"Was beschreibt das AWS Shared Responsibility Model?",mittel,basics,1.0
210294,null,"Welches Tool hilft bei der Kostenkontrolle in AWS?",mittel,praxis,1.0
210295,null,"Was ist Amazon CloudFront?",mittel,basics,1.0
210296,null,"Welches Service ermöglicht sichere VPN-Verbindungen zu AWS?",mittel,praxis,1.0
210297,null,"Was ist der Unterschied zwischen S3 Standard und S3 Glacier?",mittel,praxis,1.0
210298,null,"Welches AWS-Service bietet Überwachung und Logging?",mittel,basics,1.0
210299,null,"Was ist eine Availability Zone?",mittel,basics,1.0
210300,null,"Welches Service ermöglicht DNS-Verwaltung?",mittel,basics,1.0
210301,null,"Was ist Amazon RDS?",mittel,basics,1.0
210302,null,"Welches Prinzip beschreibt ""Pay-as-you-go""?",mittel,basics,1.0
210303,null,"Was ist AWS IAM?",mittel,basics,1.0
210304,null,"Welches Service bietet E-Mail-Versand?",mittel,basics,1.0
210305,null,"Was ist der Hauptvorteil von Cloud Computing?",mittel,basics,1.0
210306,null,"Was bedeutet ""Elasticity"" in der Cloud?",mittel,basics,1.0
210307,null,"Welches AWS-Service bietet virtuelle Windows/Linux Desktops?",mittel,praxis,1.0
210308,null,"Was ist horizontale Skalierung?",mittel,basics,1.0
210309,null,"Welche Region sollte man wählen?",mittel,praxis,1.0
210310,null,"Was ist eine AWS Region?",mittel,basics,1.0
210311,null,"Was beschreibt Private Cloud?",mittel,basics,1.0
210312,null,"Was bedeutet High Availability?",mittel,basics,1.0
210313,null,"Welcher Service ermöglicht Hybrid Cloud?",mittel,praxis,1.0
210314,null,"Was ist Fault Tolerance?",mittel,basics,1.0
210315,null,"Welches Sicherheitsprinzip beschreibt ""Least Privilege""?",mittel,basics,1.0
210316,null,"Was ist AWS KMS?",mittel,basics,1.0
210317,null,"Welches Tool prüft automatisch Security Best Practices?",mittel,praxis,1.0
210318,null,"Was ist AWS Shield?",mittel,basics,1.0
210319,null,"Was ist MFA (Multi-Factor Authentication)?",mittel,basics,1.0
210320,null,"Welches Compliance-Programm gilt für Gesundheitsdaten (USA)?",schwer,basics,1.0
210321,null,"Was ist AWS Artifact?",mittel,basics,1.0
210322,null,"Was ist AWS Config?",mittel,basics,1.0
210323,null,"Was ist Encryption at Rest?",mittel,basics,1.0
210324,null,"Welches Service verwaltet SSL/TLS-Zertifikate?",mittel,praxis,1.0
210325,null,"Was ist AWS GuardDuty?",schwer,basics,1.0
210326,null,"Wer ist für physische Server-Sicherheit verantwortlich?",mittel,praxis,1.0
210327,null,"Was ist eine Security Group in AWS?",mittel,basics,1.0
210328,null,"Was ist eine NACL (Network Access Control List)?",mittel,basics,1.0
210329,null,"Welches Service bietet Container-Orchestrierung?",mittel,basics,1.0
210330,null,"Was ist AWS Elastic Beanstalk?",mittel,basics,1.0
210331,null,"Welches Service bietet Message Queuing?",mittel,basics,1.0
210332,null,"Was ist Amazon SNS?",mittel,basics,1.0
210333,null,"Welcher Speicher ist am schnellsten für EC2?",mittel,praxis,1.0
210334,null,"Was ist Amazon EBS?",mittel,basics,1.0
210335,null,"Welches Database-Service ist serverless?",mittel,praxis,1.0
210336,null,"Was ist AWS Step Functions?",schwer,basics,1.0
210337,null,"Welches Service ermöglicht API-Management?",mittel,basics,1.0
210338,null,"Was ist Amazon Cognito?",mittel,basics,1.0
210339,null,"Welches Service bietet Machine Learning ohne Code?",mittel,basics,1.0
210340,null,"Was ist AWS Glue?",schwer,basics,1.0
210341,null,"Welcher Service eignet sich für Data Warehousing?",mittel,basics,1.0
210342,null,"Was ist Amazon Kinesis?",schwer,basics,1.0
210343,null,"Was ist AWS CloudFormation?",mittel,basics,1.0
210344,null,"Was ermöglicht Infrastructure as Code?",mittel,basics,1.0
210345,null,"Was ist Amazon Lightsail?",mittel,basics,1.0
210346,null,"Was ist AWS Fargate?",mittel,basics,1.0
210347,null,"Welches Preismodell bietet die größten Rabatte?",mittel,praxis,1.0
210348,null,"Was sind Reserved Instances?",mittel,basics,1.0
210349,null,"Was ist der Unterschied zwischen On-Demand und Spot Instances?",mittel,praxis,1.0
210350,null,"Welches Tool erstellt automatische Kostenalarme?",mittel,praxis,1.0
210351,null,"Wie lange gilt der AWS Free Tier für EC2 t2.micro?",mittel,basics,1.0
210352,null,"Was ist AWS Budgets?",mittel,basics,1.0
210353,null,"Welcher Support-Plan bietet 24/7 Telefonsupport?",mittel,praxis,1.0
210354,null,"Was ist AWS Trusted Advisor?",mittel,basics,1.0
210355,null,"Was bietet AWS Personal Health Dashboard?",mittel,basics,1.0
210356,null,"Was ist SAP ERP?",mittel,basics,1.0
210357,null,"Welches Modul behandelt die Finanzbuchhaltung?",mittel,praxis,1.0
210358,null,"Was bedeutet R/3?",mittel,basics,1.0
210359,null,"Was ist SAP S/4HANA?",mittel,basics,1.0
210360,null,"Welches Modul verwaltet Materialwirtschaft?",mittel,praxis,1.0
210361,null,"Was ist die Transaktion SE11?",mittel,basics,1.0
210362,null,"Welches Modul behandelt Vertrieb?",mittel,basics,1.0
210363,null,"Was ist ein Mandant in SAP?",mittel,basics,1.0
210364,null,"Was ist SAP HANA?",mittel,basics,1.0
210365,null,"Welche Programmiersprache nutzt SAP?",mittel,basics,1.0
210366,null,"Was ist ein Buchungskreis?",mittel,basics,1.0
210367,null,"Welches Modul behandelt Controlling?",mittel,basics,1.0
210368,null,"Was ist eine Kostenstelle?",mittel,basics,1.0
210369,null,"Was ist SAP Fiori?",mittel,basics,1.0
210370,null,"Welches Tool dient zur Datenanalyse?",mittel,basics,1.0
210371,null,"Was ist ein Werk in SAP?",mittel,basics,1.0
210372,null,"Welches Modul behandelt Personalwesen?",mittel,basics,1.0
210373,null,"Was ist eine Organisationseinheit?",mittel,basics,1.0
210374,null,"Was ist ein Beleg in SAP?",mittel,basics,1.0
210375,null,"Welche Transaktion zeigt Stammdaten an?",mittel,basics,1.0
210376,null,"Was ist SAP GUI?",mittel,basics,1.0
210377,null,"Was ist ein Kontenplan?",mittel,basics,1.0
210378,null,"Welches Modul behandelt Einkauf?",mittel,basics,1.0
210379,null,"Was ist eine Bestellanforderung?",mittel,basics,1.0
210380,null,"Was ist ein Lieferant in SAP?",mittel,basics,1.0
210381,null,"Welches Modul behandelt Produktionsplanung?",mittel,basics,1.0
210382,null,"Was ist ein Arbeitsplan?",mittel,basics,1.0
210383,null,"Was ist eine Stückliste (BOM)?",mittel,basics,1.0
210384,null,"Was ist MRP (Material Requirements Planning)?",mittel,basics,1.0
210385,null,"Welches Modul behandelt Lagerverwaltung?",mittel,praxis,1.0
210386,null,"Was ist ein Lagerort?",mittel,basics,1.0
210387,null,"Was ist Bestandsführung?",mittel,basics,1.0
210388,null,"Was ist eine Warenbewegung?",mittel,basics,1.0
210389,null,"Welche Transaktion erstellt Materialstamm?",mittel,praxis,1.0
210390,null,"Was ist ein Kundenauftrag?",mittel,basics,1.0
210391,null,"Was ist Fakturierung?",mittel,basics,1.0
210392,null,"Was ist ein Kreditor?",mittel,basics,1.0
210393,null,"Was ist ein Debitor?",mittel,basics,1.0
210394,null,"Was ist Kontenabstimmung?",mittel,basics,1.0
210395,null,"Was ist der Unterschied zwischen Kostenstelle und Kostenträger?",mittel,praxis,1.0
210396,null,"Was ist ein Kostenträger?",mittel,basics,1.0
210397,null,"Was ist Gemeinkostenzuschlag?",schwer,basics,1.0
210398,null,"Was ist Produktkalkulation?",mittel,basics,1.0
210399,null,"Was ist ein Profitcenter?",mittel,basics,1.0
210400,null,"Was ist interne Auftragsverwaltung?",mittel,basics,1.0
210401,null,"Was ist Ergebnisrechnung (CO-PA)?",schwer,basics,1.0
210402,null,"Was ist SAP BW (Business Warehouse)?",mittel,basics,1.0
210403,null,"Was ist SAP BI (Business Intelligence)?",mittel,basics,1.0
210404,null,"Was ist ein Data Warehouse?",mittel,basics,1.0
210405,null,"Was ist ein InfoCube?",schwer,basics,1.0
210406,null,"Was ist ein Query in SAP?",mittel,basics,1.0
210407,null,"Was ist SAP Solution Manager?",mittel,basics,1.0
210408,null,"Was ist Change Management in SAP?",mittel,basics,1.0
210409,null,"Was ist Transport Management?",mittel,basics,1.0
210410,null,"Was ist ein Customizing-Request?",schwer,basics,1.0
210411,null,"Was ist Basis-Administration?",mittel,basics,1.0
210412,null,"Was ist ein Hintergrund-Job?",mittel,basics,1.0
210413,null,"Was ist Batch-Input?",schwer,basics,1.0
210414,null,"Was ist LSMW (Legacy System Migration Workbench)?",schwer,basics,1.0
210415,null,"Was ist SAP NetWeaver?",mittel,basics,1.0
210416,null,"Was ist ein RFC (Remote Function Call)?",schwer,basics,1.0
210417,null,"Was ist eine BAPI?",schwer,basics,1.0
210418,null,"Was ist ein IDoc?",mittel,basics,1.0
210419,null,"Was ist ALE (Application Link Enabling)?",schwer,basics,1.0
210420,null,"Was ist EDI (Electronic Data Interchange)?",mittel,basics,1.0
210421,null,"Was ist SAP PI/PO (Process Integration)?",schwer,basics,1.0
210422,null,"Was ist Master Data Management (MDM)?",mittel,basics,1.0
210423,null,"Was ist Archivierung in SAP?",mittel,basics,1.0
210424,null,"Was ist Reorganisation?",schwer,basics,1.0
210425,null,"Was ist ein Berechtigungskonzept?",mittel,basics,1.0
210426,null,"Was ist ein Berechtigungsobjekt?",mittel,basics,1.0
210427,null,"Was ist eine Rolle in SAP?",mittel,basics,1.0
210428,null,"Was ist die Transaktion SU01?",mittel,basics,1.0
210429,null,"Was ist der Profil-Generator?",mittel,basics,1.0
210430,null,"Was ist SAP GRC (Governance, Risk, Compliance)?",schwer,basics,1.0
210431,null,"Was ist Segregation of Duties (SoD)?",schwer,basics,1.0
210432,null,"Was ist SAP Cloud Platform?",mittel,basics,1.0
210433,null,"Was ist SAP Ariba?",mittel,basics,1.0
210434,null,"Was ist SAP SuccessFactors?",mittel,basics,1.0
210435,null,"Was ist SAP C/4HANA?",mittel,basics,1.0
210486,null,"Was ist Microsoft Azure?",mittel,basics,1.0
210487,null,"Was ist eine Azure Subscription?",mittel,basics,1.0
210488,null,"Was ist Azure Resource Manager (ARM)?",mittel,basics,1.0
210489,null,"Was sind Azure Resource Groups?",mittel,basics,1.0
210490,null,"Was ist Azure Compute?",mittel,basics,1.0
210491,null,"Was sind Azure Virtual Machines?",mittel,basics,1.0
210492,null,"Was ist Azure App Service?",mittel,basics,1.0
210493,null,"Was ist Azure Functions?",mittel,basics,1.0
210494,null,"Was ist Azure Kubernetes Service (AKS)?",mittel,basics,1.0
210495,null,"Was ist Azure Storage?",mittel,basics,1.0
210496,null,"Was ist Azure Blob Storage?",mittel,basics,1.0
210497,null,"Was ist Azure File Storage?",mittel,basics,1.0
210498,null,"Was ist Azure Queue Storage?",mittel,basics,1.0
210499,null,"Was ist Azure Table Storage?",mittel,basics,1.0
210500,null,"Was ist Azure SQL Database?",mittel,basics,1.0
210501,null,"Was ist Azure Cosmos DB?",mittel,basics,1.0
210502,null,"Was ist Azure Virtual Network (VNet)?",mittel,basics,1.0
210503,null,"Was ist Azure Load Balancer?",mittel,basics,1.0
210504,null,"Was ist Azure VPN Gateway?",mittel,basics,1.0
210505,null,"Was ist Azure ExpressRoute?",schwer,basics,1.0
210506,null,"Was ist Azure Active Directory (Azure AD)?",mittel,basics,1.0
210507,null,"Was ist Azure AD B2C?",mittel,basics,1.0
210508,null,"Was ist Multi-Factor Authentication (MFA)?",mittel,basics,1.0
210509,null,"Was ist Azure Key Vault?",mittel,basics,1.0
210510,null,"Was ist Azure Security Center?",mittel,basics,1.0
210511,null,"Was ist Azure DDoS Protection?",mittel,basics,1.0
210512,null,"Was ist Azure Firewall?",mittel,basics,1.0
210513,null,"Was ist Azure Monitor?",mittel,basics,1.0
210514,null,"Was ist Azure Log Analytics?",mittel,basics,1.0
210515,null,"Was ist Azure Application Insights?",mittel,basics,1.0
210516,null,"Was ist Azure Advisor?",mittel,basics,1.0
210517,null,"Was ist Azure Service Health?",mittel,basics,1.0
210518,null,"Was ist Azure Cost Management?",mittel,basics,1.0
210519,null,"Was ist der Azure Pricing Calculator?",mittel,basics,1.0
210520,null,"Was ist Total Cost of Ownership (TCO)?",mittel,basics,1.0
210521,null,"Was sind Azure Reservations?",mittel,basics,1.0
210522,null,"Was ist Azure Hybrid Benefit?",mittel,basics,1.0
210523,null,"Was ist das Pay-As-You-Go Modell?",mittel,basics,1.0
210524,null,"Was ist eine Azure Region?",mittel,basics,1.0
210525,null,"Was ist eine Availability Zone?",mittel,basics,1.0
210526,null,"Was ist ein Region Pair?",mittel,basics,1.0
210527,null,"Was ist Azure SLA (Service Level Agreement)?",mittel,basics,1.0
210528,null,"Was bedeutet High Availability in Azure?",mittel,basics,1.0
210529,null,"Was ist Azure Backup?",mittel,basics,1.0
210530,null,"Was ist Azure Site Recovery?",mittel,basics,1.0
210531,null,"Was ist das Shared Responsibility Model?",mittel,basics,1.0
210532,null,"Was ist Azure Policy?",mittel,basics,1.0
210533,null,"Was ist Azure Blueprints?",schwer,basics,1.0
210534,null,"Was ist Azure RBAC (Role-Based Access Control)?",mittel,basics,1.0
210535,null,"Was ist das Cloud Adoption Framework?",mittel,basics,1.0
210596,9004,"Ein Unternehmen hat die IP-Adresse 192.168.10.0/26 zugewiesen. Wie viele nutzbar...",mittel,pruefung,1.0
210597,9004,"Ein Netzwerk hat die IP-Adresse 192.168.1.0/24. Wie viele nutzbare Host-Adressen...",mittel,pruefung,1.0
210598,9004,"Wie viele Subnetze kann man aus dem Netz 172.16.0.0/16 mit der Subnetzmaske /22 ...",mittel,pruefung,1.0
210599,9004,"Ein Unternehmen benötigt 30 nutzbare Hosts pro Subnetz. Welche Subnetzmaske ist ...",schwer,pruefung,1.0
210600,9004,"Eine Datei mit 500 MB soll über eine 100 Mbit/s Leitung übertragen werden. Wie v...",mittel,pruefung,1.0
210601,9006,"Ein USB-Stick hat 64 GB Speicherplatz. Wie viele Dateien à 256 MB passen maximal...",mittel,pruefung,1.0
210602,9006,"Ein Server hat 4 Festplatten mit je 2 TB in RAID 5. Wie viel nutzbarer Speicher ...",mittel,pruefung,1.0
210603,9006,"Wandle die Binärzahl 11010110 in eine Dezimalzahl um.",mittel,praxis,1.0
210604,9006,"Ein Computer hat 4 RAM-Module à 8 GB im Dual-Channel-Modus. Wie viel GB RAM insg...",mittel,basics,1.0
210605,9001,"Ein Produkt kostet netto 850 EUR. Wie hoch ist der Bruttopreis mit 19% MwSt?",mittel,praxis,1.0
210606,9001,"Eine Rechnung beträgt brutto 1.785 EUR (inkl. 19% MwSt). Wie viel EUR beträgt de...",mittel,praxis,1.0
210607,9001,"Ein Laptop kostet 1.200 EUR. Bei 15% Rabatt, wie viel EUR zahlt der Kunde?",mittel,praxis,1.0
210608,9001,"Ein Projekt dauert 40 Stunden bei einem Stundensatz von 85 EUR/h. Wie hoch ist d...",schwer,praxis,1.0
210609,9001,"Fixkosten: 5.000 EUR, Variable Kosten pro Stück: 20 EUR, Verkaufspreis: 70 EUR. ...",mittel,pruefung,1.0
210610,9001,"Eine IT-Investition kostet 60.000 EUR und spart jährlich 15.000 EUR. Nach wie vi...",schwer,pruefung,1.0
210611,9007,"Ein Algorithmus mit O(n²) benötigt für n=100 Elemente 2 Sekunden. Wie viele Seku...",mittel,pruefung,1.0
210612,9007,"Ein Integer-Array hat 500 Elemente. Jeder Integer benötigt 4 Bytes. Wie viel KB ...",mittel,praxis,1.0
210613,9004,"TCP ist ein _____ Protokoll der _____ Schicht.",mittel,basics,1.0
210614,9004,"Das _____ Modell besteht aus _____ Schichten.",mittel,basics,1.0
210615,9004,"Ein _____ trennt Broadcast-Domänen, während ein _____ Collision-Domänen trennt.",mittel,praxis,1.0
210616,9004,"Die Subnetzmaske 255.255.255.0 entspricht der CIDR-Notation _____.",mittel,basics,1.0
210617,9003,"Ein _____ Schlüssel identifiziert eindeutig einen Datensatz, während ein _____ S...",mittel,basics,1.0
210619,9008,"Die drei Schutzziele der IT-Sicherheit sind: _____, Integrität und _____.",mittel,basics,1.0
210620,9008,"Eine _____ verschlüsselt mit zwei verschiedenen Schlüsseln, während eine _____ d...",mittel,praxis,1.0
210621,9002,"Die DSGVO steht für _____ und schützt _____.",einfach,basics,1.0
210623,9003,"Die zweite Normalform verlangt, dass alle Attribute vom _____ abhängen, während ...",mittel,pruefung,1.0
210624,9008,"Bei einem _____ Backup werden alle Dateien gesichert, während ein _____ Backup n...",mittel,praxis,1.0
210625,9007,"Bei der _____ werden Daten und Methoden in einer Klasse zusammengefasst, während...",mittel,basics,1.0
210626,9007,"Der Datentyp _____ speichert Ganzzahlen, während _____ Dezimalzahlen mit höherer...",mittel,basics,1.0
210627,9007,"Eine _____ Schleife führt Code mindestens einmal aus, während eine _____ Schleif...",mittel,basics,1.0
210628,9005,"Ein _____ ist ein laufendes Programm im Speicher, während ein _____ eine leichtg...",mittel,basics,1.0
210629,9005,"Das Linux-Dateisystem _____ unterstützt Journaling, während _____ das Standard-D...",mittel,praxis,1.0
210630,9006,"RAID _____ bietet nur Geschwindigkeit ohne Redundanz, während RAID _____ Daten s...",mittel,praxis,1.0
210631,9006,"Die _____ bestimmt, wie viele Befehle pro Sekunde ein Prozessor ausführen kann, ...",mittel,praxis,1.0
210632,9003,"Der SQL-Befehl _____ wird zum Einfügen von Daten verwendet, während _____ Daten ...",mittel,praxis,1.0
210633,9003,"Eine Transaktion wird mit _____ abgeschlossen oder mit _____ rückgängig gemacht.",mittel,basics,1.0
210634,15,"In der _____ Phase werden Anforderungen gesammelt, während in der _____ Phase da...",mittel,basics,1.0
210635,15,"Bei _____ werden Anforderungen in kurzen Iterationen umgesetzt, während beim ___...",mittel,praxis,1.0
210636,9004,"Die IP-Adresse 192.168.1.1 gehört zur Klasse _____ und ist eine _____ IP-Adresse...",mittel,basics,1.0
210637,9004,"DNS löst _____ in _____ auf.",mittel,basics,1.0
210638,9004,"DHCP vergibt automatisch _____ an Clients und nutzt das _____ Protokoll.",mittel,basics,1.0
210639,9002,"Ein _____ verpflichtet zur Leistung eines Werkes, während ein _____ die Überlass...",mittel,basics,1.0
210640,9004,"Bringe die Schichten des OSI-Modells in die richtige Reihenfolge (von unten nach...",mittel,praxis,1.0
210665,9008,"Bringe die Phasen eines Penetration Tests in die richtige Reihenfolge:",mittel,praxis,1.0
210666,9010,"Bringe die Phasen einer CI/CD Pipeline in die richtige Reihenfolge:",mittel,praxis,1.0
210667,9008,"Bringe die Schritte des Zugriffsprozesses in die richtige Reihenfolge:",mittel,praxis,1.0
210668,9008,"Bringe die Schritte der asymmetrischen Verschlüsselung in die richtige Reihenfol...",mittel,praxis,1.0
210669,9005,"Bringe die Zustände im Lebenszyklus eines Prozesses in die richtige Reihenfolge:",mittel,praxis,1.0
210670,9005,"Sortiere nach der logischen Reihenfolge, wie ein Deadlock entsteht:",schwer,pruefung,1.0
210671,9004,"Bringe die Schritte des Email-Versands in die richtige Reihenfolge:",mittel,praxis,1.0
210672,9004,"Bringe die Schritte des ARP (Address Resolution Protocol) in die richtige Reihen...",mittel,praxis,1.0
